PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
446697600,https://twitter.com/wabenews/status/1894469673728561323,,Twitter,6894890,WABE News,blank_for_now,blank_for_now,"{""follower_count"":24205,""following_count"":995,""like_count"":null,""post_count"":54582,""views_count"":null,""comment_count"":null,""share_count"":null}","The Braves on Monday announced that a new food hall will open inside the park ahead of the team’s season opener on April 4.  The Outfield Market will be located on the right field concourse and include eight food stalls.
https://t.co/4efGJHahmf", ,no longer populated,,2025-02-25T19:29:02.000Z,post data removed,,0,0,0,170,,
445903589,https://www.youtube.com/watch?v=QQpccxKNi-U,,YouTube,3674,Atlanta News First ,blank_for_now,blank_for_now,"{""follower_count"":384000,""following_count"":0,""like_count"":1721464,""post_count"":51593,""views_count"":275649617,""comment_count"":516142,""share_count"":0}","Braves fans will have even more food and beverage options for the April home opener thanks to a new food hall and bar at Truist Park.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p", ,no longer populated,,2025-02-24T23:26:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZydVRVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--60355238a77b446cc43438ed7d282b23755bff4b/post-3674-445903589-thumbnail,1,0,0,157,,
445761891,https://twitter.com/KatyLStamper/status/1894133476380619038,,Twitter,25501863,Katy L. Stamper,blank_for_now,blank_for_now,"{""follower_count"":1045,""following_count"":1226,""like_count"":null,""post_count"":17120,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @mdjonline: Atlanta Braves Announce Brand New 8-Stall Food Hall at Truist Park https://t.co/BAccd3QkuV, ,no longer populated,Atlanta Braves Announce Brand New 8-Stall Food Hall at Truist Park https://t.co/BAccd3QkuV,2025-02-24T21:13:06.000Z,post data removed,,0,1,0,0,,Atlanta Braves Announce Brand New 8-Stall Food Hall at Truist Park https://t.co/BAccd3QkuV
445761917,https://twitter.com/mdjonline/status/1894132792012763417,,Twitter,10628636,MDJ Online,blank_for_now,blank_for_now,"{""follower_count"":26075,""following_count"":4531,""like_count"":646,""post_count"":190616,""views_count"":323458,""comment_count"":null,""share_count"":null}",Atlanta Braves Announce Brand New 8-Stall Food Hall at Truist Park https://t.co/BAccd3QkuV, ,no longer populated,,2025-02-24T21:10:23.000Z,post data removed,,1,1,0,288,,
445702124,https://twitter.com/AtlBizChron/status/1894063940591665576,,Twitter,10183858,Atlanta Business Chronicle,blank_for_now,blank_for_now,"{""follower_count"":202866,""following_count"":22969,""like_count"":5305,""post_count"":94177,""views_count"":2483695,""comment_count"":515,""share_count"":2351}",The Atlanta Braves are adding a food hall at Truist Park https://t.co/52ZNnabWUv, ,no longer populated,,2025-02-24T16:36:48.000Z,post data removed,,1,1,0,459,,
445669748,https://www.facebook.com/mdjonline/posts/pfbid03fPtiJnNHMBDwFB18Xktnh15HxpkkpyqfcGqTt6AkBTBBffbogCPEt9KAmNYABtHl,,Facebook,18326554,Marietta Daily Journal,blank_for_now,blank_for_now,"{""follower_count"":23182,""following_count"":0,""like_count"":46,""post_count"":16,""views_count"":0,""comment_count"":2,""share_count"":3}",The Atlanta Braves are offering even more food and beverage options this year with a brand new food hall in Truist Park., ,no longer populated,,2025-02-24T15:49:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUHVkc3pVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c9e6c025af797b64f188b6ed11304ffef6882c81/post-18326554-445669748-thumbnail,3,1,0,0,,
445743841,https://twitter.com/Braves/status/1894017387638194685,,Twitter,10628530,Atlanta Braves,blank_for_now,blank_for_now,"{""follower_count"":1682263,""following_count"":4991,""like_count"":null,""post_count"":71461,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @TruistPark: Atlanta Braves Announce Brand New Eight-Stall Food Hall at Truist Park: https://t.co/qGc5Cp4e2H, ,no longer populated,Atlanta Braves Announce Brand New Eight-Stall Food Hall at Truist Park: https://t.co/qGc5Cp4e2H,2025-02-24T13:31:49.000Z,post data removed,,0,133,0,3,,Atlanta Braves Announce Brand New Eight-Stall Food Hall at Truist Park: https://t.co/qGc5Cp4e2H
445743851,https://twitter.com/TruistPark/status/1894017328842498093,,Twitter,10650864,Truist Park,blank_for_now,blank_for_now,"{""follower_count"":74516,""following_count"":236,""like_count"":null,""post_count"":2365,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta Braves Announce Brand New Eight-Stall Food Hall at Truist Park: https://t.co/qGc5Cp4e2H, ,no longer populated,,2025-02-24T13:31:34.000Z,post data removed,,1761,133,37,200221,,
406778256,https://twitter.com/waff48/status/1876780904292474981,,Twitter,7553684,WAFF 48,blank_for_now,blank_for_now,"{""follower_count"":171055,""following_count"":653,""like_count"":null,""post_count"":209789,""views_count"":null,""comment_count"":null,""share_count"":null}","From now until Jan. 15, restaurant owners and food/beverage suppliers throughout Alabama, Georgia, Mississippi, North Carolina, South Carolina, and Tennessee are invited to apply.  https://t.co/DhAZF3zgoI", ,no longer populated,,2025-01-08T00:00:11.000Z,post data removed,,0,0,0,1170,,
407149943,https://www.facebook.com/WAFF48/posts/pfbid02fAJfQvxofsSPmfsS3BQ7v8iaZ53Sbpxz74P9xqojFbaRv1zwGLWNdeYQSNGgxCF9l,,Facebook,23821113,WAFF 48 News,blank_for_now,blank_for_now,"{""follower_count"":420528,""following_count"":0,""like_count"":2071,""post_count"":45,""views_count"":0,""comment_count"":918,""share_count"":689}","From now until Jan. 15, restaurant owners and food/beverage suppliers throughout Alabama, Georgia, Mississippi, North Carolina, South Carolina, and Tennessee are invited to apply.", ,no longer populated,,2025-01-08T00:00:08.000Z,post data removed,,15,4,4,0,,
406981707,https://twitter.com/WTVYNews4/status/1876738834148262367,,Twitter,10615801,WTVY News 4,blank_for_now,blank_for_now,"{""follower_count"":8314,""following_count"":246,""like_count"":1434,""post_count"":87648,""views_count"":703092,""comment_count"":197,""share_count"":301}",Atlanta Braves searching for regional restaurants across the southeast to feature at Truist Park #news #sports #braves #atlanta #food https://t.co/zWHpxSFFKN, ,no longer populated,,2025-01-07T21:13:00.000Z,post data removed,,0,0,0,505,,
406748612,https://www.facebook.com/wtvynews4/posts/pfbid0S19Rqumsev6PFTvoVEp824pfDRUkHawCjrxsmW4LeByCbKbHy2bnY1cCrJPwpuFJl,,Facebook,23821184,WTVY News 4,blank_for_now,blank_for_now,"{""follower_count"":146969,""following_count"":0,""like_count"":3148,""post_count"":23,""views_count"":0,""comment_count"":1023,""share_count"":1645}","ATTENTION WIREGRASS AREA EATERIES ⚠️: Selected southeast restaurants that apply from now until January 15 will be invited to Truist Park to showcase their favorite menu items, with winners becoming the newest vendors at the ballpark.", ,no longer populated,,2025-01-07T21:13:00.000Z,post data removed,,16,4,0,0,,
396244743,https://www.facebook.com/mdjonline/posts/pfbid02Ron27y2jXFxqjQQYVUCFYoYgXjRPRViCZxaWgDge5F3PUhykoQ54L7eu4h724oNwl,,Facebook,18326554,Marietta Daily Journal,blank_for_now,blank_for_now,"{""follower_count"":23182,""following_count"":0,""like_count"":46,""post_count"":16,""views_count"":0,""comment_count"":2,""share_count"":3}",, ,no longer populated,,2024-12-20T18:01:02.000Z,post data removed,,1,0,0,0,,
396218678,https://twitter.com/TruistPark/status/1870114435844432367,,Twitter,10650864,Truist Park,blank_for_now,blank_for_now,"{""follower_count"":74509,""following_count"":238,""like_count"":null,""post_count"":2359,""views_count"":null,""comment_count"":null,""share_count"":null}","The Atlanta Braves are looking for regional restaurants to feature inside Truist Park! The team is inviting restaurateurs and food and beverage suppliers throughout Alabama, Georgia, Mississippi, North Carolina, South Carolina, and Tennessee to apply at https://t.co/uFQwPFyfK1 https://t.co/fNtRbEn1Na", ,no longer populated,,2024-12-20T14:30:01.000Z,post data removed,,213,42,60,65257,,
214940465,https://www.facebook.com/100044630550295/posts/972875437543466,,Facebook,8104625,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":2284764,""following_count"":0,""like_count"":5860,""post_count"":42,""views_count"":0,""comment_count"":3518,""share_count"":643}","Info on parade, parking, players, #TruistPark renovations, food and more. #braves #atlanta #mlb", ,no longer populated,,2024-04-05T16:40:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSXFxREJ3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2b62b5a563438e2205e60cc4a79222d7a5fd4369/post-8104625-214940465-thumbnail,226,21,21,0,,
215076329,https://twitter.com/FOX5Atlanta/status/1776205716417548577,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":712785,""following_count"":1728,""like_count"":144779,""post_count"":497793,""views_count"":129236510,""comment_count"":35688,""share_count"":164425}",Atlanta Braves Truist Park Opening Day 2024: What to expect https://t.co/9Xgg6a1BP7, ,no longer populated,,2024-04-05T11:10:17.000Z,post data removed,,12,3,1,2282,,
211818949,https://www.facebook.com/100064719549298/posts/849651967202114,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":867491,""following_count"":0,""like_count"":5621,""post_count"":43,""views_count"":0,""comment_count"":197,""share_count"":99}","Are you down to try the The Big “Queso""? The home opener for the Atlanta Braves’ 2024 season is April 5, which means it’s time for a look at the ballpark’s new offerings from food and beverage partner Delaware North.", ,no longer populated,,2024-03-28T02:30:12.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWI2bEJzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--16120a02920f2ab8f8bf3b84e2ceb8a20d8359d8/post-16547580-211818949-thumbnail,2493,3,3,0,,
211895343,https://twitter.com/ajc/status/1773175703879491861,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1083186,""following_count"":49107,""like_count"":null,""post_count"":366384,""views_count"":null,""comment_count"":null,""share_count"":null}","Are you down to try the The Big “Queso""? The home opener for the Atlanta Braves’ 2024 season is April 5, which means it’s time for a look at the ballpark’s new offerings from food and beverage partner Delaware North. https://t.co/Z4rv2kzZiE", ,no longer populated,,2024-03-28T02:30:06.000Z,post data removed,,1,0,0,3610,,
211640955,https://www.facebook.com/100063553061255/posts/917679360360491,,Facebook,8104626,Gwinnett Daily Post,blank_for_now,blank_for_now,"{""follower_count"":54173,""following_count"":0,""like_count"":164,""post_count"":8,""views_count"":0,""comment_count"":10,""share_count"":17}",The Atlanta Braves announced the introduction of Taste of Truist Park and The Battery Atlanta food tours., ,no longer populated,,2024-03-27T17:52:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3hBanhzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8d6dee836172aaf8242ea458108cd0d7eb4f8506/post-8104626-211640955-thumbnail,414,1,2,0,,
211619308,https://twitter.com/Michael_J_Bond/status/1773004059454193789,,Twitter,8031460,Michael Julian Bond,blank_for_now,blank_for_now,"{""follower_count"":2604,""following_count"":1075,""like_count"":533,""post_count"":4895,""views_count"":162655,""comment_count"":137,""share_count"":225}",Atlanta Braves Truist Park Opening Day 2024: What to expect https://t.co/xAQK5kMSh9, ,no longer populated,,2024-03-27T15:08:03.000Z,post data removed,,1,0,0,90,,
211512227,https://www.facebook.com/100044630550295/posts/966944471469896,,Facebook,8104625,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":2283995,""following_count"":0,""like_count"":4715,""post_count"":43,""views_count"":0,""comment_count"":2230,""share_count"":856}","NEW PLAYERS, NEW FOOD: The Braves are throwing fans a curveball this year with some exciting new additions to the Truist Park experience⚾️", ,no longer populated,,2024-03-27T11:10:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ0kvaWhzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9e0f9abb4301c13a13fa1a5545307f44321b17ea/post-8104625-211512227-thumbnail,148,13,33,0,,
208424635,https://twitter.com/FOX5Atlanta/status/1770387372225577381,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":710310,""following_count"":1722,""like_count"":null,""post_count"":495956,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta Braves offering Taste of Truist Park &amp; The Battery Atlanta food tour starting April 18 https://t.co/pTGPacqJ5u, ,no longer populated,,2024-03-20T09:50:16.000Z,post data removed,,3,1,0,1423,,
208245680,https://www.facebook.com/100044630550295/posts/962840035213673,,Facebook,8104625,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":2283132,""following_count"":0,""like_count"":5257,""post_count"":43,""views_count"":0,""comment_count"":2799,""share_count"":1273}",Baseball fans and food enthusiasts alike have reason to rejoice as the Atlanta Braves unveiled their latest offering today: the Taste of Truist Park & The Battery Atlanta food tours., ,no longer populated,,2024-03-20T09:10:09.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTCtxRVJzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ac947dd5cd771d32afefee718188c6e4c5ddd491/post-8104625-208245680-thumbnail,50,14,5,0,,
208156316,https://twitter.com/Albany_Herald/status/1770246296500318284,,Twitter,7389412,The Albany Herald,blank_for_now,blank_for_now,"{""follower_count"":5791,""following_count"":331,""like_count"":8419,""post_count"":64068,""views_count"":40718541,""comment_count"":null,""share_count"":null}",Atlanta Braves announce Taste of Truist Park &amp; The Battery Atlanta Food Tour https://t.co/c0248IFfnz https://t.co/Mbcmv6UOyq, ,no longer populated,,2024-03-20T00:29:41.000Z,post data removed,,0,0,0,58,,
208170423,https://twitter.com/FOX5Atlanta/status/1770120651828863372,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":710496,""following_count"":1722,""like_count"":null,""post_count"":495850,""views_count"":null,""comment_count"":null,""share_count"":null}",Atlanta Braves offering Taste of Truist Park &amp; The Battery Atlanta food tour starting April 18 https://t.co/5nQm1LXfv8, ,no longer populated,,2024-03-19T16:10:25.000Z,post data removed,,7,1,1,2345,,
157928030,https://www.facebook.com/100064520571463/posts/706229041537775,,Facebook,16547582,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1933567,""following_count"":0,""like_count"":3735,""post_count"":48,""views_count"":0,""comment_count"":1568,""share_count"":522}","From special guests to new food items and more, the Atlanta Braves are making sure fans will enjoy the Truist Park experience.", ,no longer populated,,2023-10-07T07:00:54.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSURDTkJJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c79854467575c712c31f3ba14c714d29c603e5e7/post-16547582-157928030-thumbnail,91,3,0,0,,
157291297,https://twitter.com/wsbtv/status/1709629667429212288,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1219996,""following_count"":2203,""like_count"":null,""post_count"":633255,""views_count"":null,""comment_count"":null,""share_count"":null}","From special guests to new food items and more, the Atlanta Braves are making sure fans will enjoy the Truist Park experience.  https://t.co/FHvPlULQPu", ,no longer populated,,2023-10-04T18:00:50.000Z,post data removed,,4,2,0,3119,,
157239069,https://twitter.com/mdjonline/status/1709516576221761838,,Twitter,10628636,MDJ Online,blank_for_now,blank_for_now,"{""follower_count"":23372,""following_count"":4721,""like_count"":null,""post_count"":186983,""views_count"":null,""comment_count"":null,""share_count"":null}","Braves usher in the postseason with new food, apparel and fan experiences https://t.co/f9dTw3Dcn7", ,no longer populated,,2023-10-04T10:31:27.000Z,post data removed,,0,0,0,369,,
114483537,https://www.facebook.com/13310147298/posts/10160949580782299,,Facebook,16547580,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":853775,""following_count"":0,""like_count"":1240,""post_count"":46,""views_count"":0,""comment_count"":231,""share_count"":73}","The Slutty Vegan outpost joins five others in metro Atlanta, including a location that opened earlier this year on the Georgia Tech campus. The eatery also has a location in Athens, Georgia as well as New York and Alabama. 👀", ,no longer populated,,2023-04-09T18:30:06.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTE5DemdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ba07822745b9bdbd712f9ba8621ef62390a60eba/post-16547580-114483537-thumbnail,54,2,12,0,,
111795811,https://www.facebook.com/13310147298/posts/10160949580782299,,Facebook,1172477,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":853102,""following_count"":0,""like_count"":1724,""post_count"":44,""views_count"":0,""comment_count"":378,""share_count"":75}","The Slutty Vegan outpost joins five others in metro Atlanta, including a location that opened earlier this year on the Georgia Tech campus. The eatery also has a location in Athens, Georgia as well as New York and Alabama. 👀", ,no longer populated,,2023-04-09T18:30:06.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjh6d0FRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5eca79e7058927d373fb39707e5583e51753d00e/post-1172477-111795811-thumbnail,54,2,12,0,,
111771794,https://twitter.com/ajc/status/1645131968802160644,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1083190,""following_count"":50413,""like_count"":72074,""post_count"":348197,""views_count"":0,""comment_count"":10929,""share_count"":52896}","The Slutty Vegan outpost joins five others in metro Atlanta, including a location that opened earlier this year on the Georgia Tech campus. The eatery also has a location in Athens, Georgia as well as New York and Alabama. 👀 https://t.co/3izl2D5vda", ,no longer populated,,2023-04-09T18:30:01.000Z,post data removed,,2,4,0,,,
